Gene_symbol	targetFromSourceId	transcript_id	Gene_Feature	Dataset	Disease	diseaseFromSourceMappedId	MONDO	Median_TPM	RNA_Correlation	Transcript_Representation	Probe_ID	Chromosome	Location	Beta_Q1	Beta_Q2	Beta_Median	Beta_Q4	Beta_Q5	datatypeId	chop_uuid	datasourceId
CLK1	ENSG00000013441	ENST00000432425	exon	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0.86	NA	NA	cg26889647	chr2	200864616	0.0105632222147938	0.0143566561666812	0.0181500901185685	0.0194260065397916	0.0207019229610146	pediatric_cancer	ff610d98-2546-4a5a-8bc5-061c60824053	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000473565	exon	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	1.38	NA	NA	cg26889647	chr2	200864616	0.0105632222147938	0.0143566561666812	0.0181500901185685	0.0194260065397916	0.0207019229610146	pediatric_cancer	faa3f5a5-939d-4002-a907-84495b6ac54a	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000482590	exon	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	1.13	NA	NA	cg26889647	chr2	200864616	0.0105632222147938	0.0143566561666812	0.0181500901185685	0.0194260065397916	0.0207019229610146	pediatric_cancer	823723f6-dcb2-425e-80ff-43ae4e0d12e3	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000492793	exon	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0	NA	NA	cg26889647	chr2	200864616	0.0105632222147938	0.0143566561666812	0.0181500901185685	0.0194260065397916	0.0207019229610146	pediatric_cancer	daa7dad3-f5ec-4e07-ad4b-19cc9cfe2a77	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000321356	five_prime_UTR	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	6.56	NA	NA	cg26889647	chr2	200864616	0.0105632222147938	0.0143566561666812	0.0181500901185685	0.0194260065397916	0.0207019229610146	pediatric_cancer	fc82b3b1-d915-4d35-afe0-dbf5c6c0f0fc	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000409403	five_prime_UTR	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0	NA	NA	cg26889647	chr2	200864616	0.0105632222147938	0.0143566561666812	0.0181500901185685	0.0194260065397916	0.0207019229610146	pediatric_cancer	75e89904-ecee-4ac8-ac0a-2bbcd08d13f6	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000432425	five_prime_UTR	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0.86	NA	NA	cg26889647	chr2	200864616	0.0105632222147938	0.0143566561666812	0.0181500901185685	0.0194260065397916	0.0207019229610146	pediatric_cancer	1997f5a7-26fe-462c-838f-06ec20f1f5be	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000434813	promoter	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	2.1	NA	NA	cg26889647	chr2	200864616	0.0105632222147938	0.0143566561666812	0.0181500901185685	0.0194260065397916	0.0207019229610146	pediatric_cancer	793a7e0a-0de7-4245-ba16-f74ce7e767dd	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000321356	exon	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	6.56	NA	NA	cg27383215	chr2	200864564	0.0253363255406568	0.0273701979105872	0.0294040702805176	0.0335735843297957	0.0377430983790737	pediatric_cancer	dbe3c48b-3206-46ec-ab0a-e5177ad2c1a6	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000409403	exon	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0	NA	NA	cg27383215	chr2	200864564	0.0253363255406568	0.0273701979105872	0.0294040702805176	0.0335735843297957	0.0377430983790737	pediatric_cancer	3d124405-9e63-4cb5-97d9-6c085d32dcbf	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000432425	exon	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0.86	NA	NA	cg27383215	chr2	200864564	0.0253363255406568	0.0273701979105872	0.0294040702805176	0.0335735843297957	0.0377430983790737	pediatric_cancer	4ecdbc0c-6d72-4943-893f-bf2fb61975e4	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000473565	exon	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	1.38	NA	NA	cg27383215	chr2	200864564	0.0253363255406568	0.0273701979105872	0.0294040702805176	0.0335735843297957	0.0377430983790737	pediatric_cancer	94e65719-2eef-49c0-8e78-621b7177da4f	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000482590	exon	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	1.13	NA	NA	cg27383215	chr2	200864564	0.0253363255406568	0.0273701979105872	0.0294040702805176	0.0335735843297957	0.0377430983790737	pediatric_cancer	923574ae-5ca8-4f39-aa0a-612e3bf0c3f3	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000492793	exon	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0	NA	NA	cg27383215	chr2	200864564	0.0253363255406568	0.0273701979105872	0.0294040702805176	0.0335735843297957	0.0377430983790737	pediatric_cancer	ee8a9c9c-2d15-47ae-ab76-10c2558613b5	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000321356	five_prime_UTR	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	6.56	NA	NA	cg27383215	chr2	200864564	0.0253363255406568	0.0273701979105872	0.0294040702805176	0.0335735843297957	0.0377430983790737	pediatric_cancer	bb0fac5a-b067-45c6-bdc7-bc757aafb524	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000409403	five_prime_UTR	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0	NA	NA	cg27383215	chr2	200864564	0.0253363255406568	0.0273701979105872	0.0294040702805176	0.0335735843297957	0.0377430983790737	pediatric_cancer	9f31daf8-0c12-449e-ba28-f5250a0117ff	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000432425	five_prime_UTR	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0.86	NA	NA	cg27383215	chr2	200864564	0.0253363255406568	0.0273701979105872	0.0294040702805176	0.0335735843297957	0.0377430983790737	pediatric_cancer	e0c4bff0-18d0-4d20-9540-0fe7ef62c3a6	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000434813	promoter	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	2.1	NA	NA	cg27383215	chr2	200864564	0.0253363255406568	0.0273701979105872	0.0294040702805176	0.0335735843297957	0.0377430983790737	pediatric_cancer	8a7c78ec-a5d4-4420-aed9-b327e057f005	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000321356	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	6.56	NA	NA	cg27425166	chr2	200863036	0.0141534738855419	0.0178244459392652	0.0214954179929885	0.0255900491760909	0.0296846803591932	pediatric_cancer	764b1a04-858d-4f60-aca8-f7af836cf6ce	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000409403	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0	NA	NA	cg27425166	chr2	200863036	0.0141534738855419	0.0178244459392652	0.0214954179929885	0.0255900491760909	0.0296846803591932	pediatric_cancer	53b189fd-7bb6-4167-abf1-19e92498dad3	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000432425	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0.86	NA	NA	cg27425166	chr2	200863036	0.0141534738855419	0.0178244459392652	0.0214954179929885	0.0255900491760909	0.0296846803591932	pediatric_cancer	288ada8f-c224-4fa9-b0bb-8d42899702b4	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000434813	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	2.1	NA	NA	cg27425166	chr2	200863036	0.0141534738855419	0.0178244459392652	0.0214954179929885	0.0255900491760909	0.0296846803591932	pediatric_cancer	8a9b8f1c-051d-4d1c-bc9e-d18f9b41320e	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000473565	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	1.38	NA	NA	cg27425166	chr2	200863036	0.0141534738855419	0.0178244459392652	0.0214954179929885	0.0255900491760909	0.0296846803591932	pediatric_cancer	e6d29b85-9d85-4245-a2b4-ea399f54b458	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000481641	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0	NA	NA	cg27425166	chr2	200863036	0.0141534738855419	0.0178244459392652	0.0214954179929885	0.0255900491760909	0.0296846803591932	pediatric_cancer	a0afcf37-6e4c-408e-8bae-13eed38c6325	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000482590	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	1.13	NA	NA	cg27425166	chr2	200863036	0.0141534738855419	0.0178244459392652	0.0214954179929885	0.0255900491760909	0.0296846803591932	pediatric_cancer	72cc8ce7-f182-44da-9b93-4cdfa0b30cdb	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000492793	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0	NA	NA	cg27425166	chr2	200863036	0.0141534738855419	0.0178244459392652	0.0214954179929885	0.0255900491760909	0.0296846803591932	pediatric_cancer	4a53b99c-1e1d-4e1e-828b-cff92aeaba9f	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000321356	intron	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	37.08	0.0115512219540672	26.96	cg00975587	chr2	200863628	0.0516697198310376	0.0845106571157189	0.101939623906064	0.120166078846773	0.24863873273928	pediatric_cancer	836444e3-8cb3-4f86-9a2f-f0b3254cda05	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000409403	intron	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	0	-0.0349155287662927	0.08	cg00975587	chr2	200863628	0.0516697198310376	0.0845106571157189	0.101939623906064	0.120166078846773	0.24863873273928	pediatric_cancer	12b26af5-5c0e-4976-8169-66414472f8bc	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000432425	intron	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	14.58	-0.0641445627683915	10.94	cg00975587	chr2	200863628	0.0516697198310376	0.0845106571157189	0.101939623906064	0.120166078846773	0.24863873273928	pediatric_cancer	57fb6a19-188b-4477-921d-8263286e5826	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000434813	intron	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	1.53	-0.0103859181852006	1.49	cg00975587	chr2	200863628	0.0516697198310376	0.0845106571157189	0.101939623906064	0.120166078846773	0.24863873273928	pediatric_cancer	bdf5d06b-0646-495b-8200-49953a2c0a96	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000473565	intron	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	25.23	-0.0599008954910266	20.37	cg00975587	chr2	200863628	0.0516697198310376	0.0845106571157189	0.101939623906064	0.120166078846773	0.24863873273928	pediatric_cancer	9310f9e2-46ee-46d1-9052-2b1f5a5eb506	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000481641	intron	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	0	0.0136070325798101	0.09	cg00975587	chr2	200863628	0.0516697198310376	0.0845106571157189	0.101939623906064	0.120166078846773	0.24863873273928	pediatric_cancer	2b09a0ea-5e99-4de9-933b-dfd6d35a7d23	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000482590	intron	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	1.7	-0.0456878417373575	1.6	cg00975587	chr2	200863628	0.0516697198310376	0.0845106571157189	0.101939623906064	0.120166078846773	0.24863873273928	pediatric_cancer	7b2131cc-57a3-44ad-888e-7254e9fe300c	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000492793	intron	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	1.85	-0.098753617630350607	1.88	cg00975587	chr2	200863628	0.0516697198310376	0.0845106571157189	0.101939623906064	0.120166078846773	0.24863873273928	pediatric_cancer	b3304b6b-30b4-4a74-9751-0c1c348dea65	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000321356	exon	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	37.08	0.0288441941350294	26.96	cg00982136	chr2	200861416	0.0589897190226255	0.0913483465247665	0.120462404486209	0.165651189159149	0.440454991331949	pediatric_cancer	5ed3bf47-7e63-4185-8ad7-07d215ed6752	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000409403	exon	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	0	0.0948355507909832	0.08	cg00982136	chr2	200861416	0.0589897190226255	0.0913483465247665	0.120462404486209	0.165651189159149	0.440454991331949	pediatric_cancer	d41f0b5f-49c7-455e-91f1-ba5dcef9fd8b	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000432425	exon	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	14.58	-0.0889062104164545	10.94	cg00982136	chr2	200861416	0.0589897190226255	0.0913483465247665	0.120462404486209	0.165651189159149	0.440454991331949	pediatric_cancer	1dd6e664-d69d-4859-9d30-fd27dd1a556e	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000434813	exon	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	1.53	-0.00755410200968706	1.49	cg00982136	chr2	200861416	0.0589897190226255	0.0913483465247665	0.120462404486209	0.165651189159149	0.440454991331949	pediatric_cancer	7e762bf7-3767-4f36-aa23-b0cadb03a03d	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000473565	exon	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	25.23	-0.0228488716768527	20.37	cg00982136	chr2	200861416	0.0589897190226255	0.0913483465247665	0.120462404486209	0.165651189159149	0.440454991331949	pediatric_cancer	f44196ed-bba0-4a18-8e11-069df8fe2aaf	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000481641	exon	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	0	-0.0643634832314321	0.09	cg00982136	chr2	200861416	0.0589897190226255	0.0913483465247665	0.120462404486209	0.165651189159149	0.440454991331949	pediatric_cancer	a1dba43f-9803-4ced-af11-49766bf0ae49	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000482590	exon	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	1.7	-0.0855168057497705	1.6	cg00982136	chr2	200861416	0.0589897190226255	0.0913483465247665	0.120462404486209	0.165651189159149	0.440454991331949	pediatric_cancer	1b0e2eb1-d61b-431d-a9eb-15d184777e2b	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000492793	exon	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	1.85	-0.130139438339682	1.88	cg00982136	chr2	200861416	0.0589897190226255	0.0913483465247665	0.120462404486209	0.165651189159149	0.440454991331949	pediatric_cancer	189565c9-5c82-4af9-9931-02f69d1b551a	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000434813	exon	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	1.53	0.32667105618697	1.49	cg01835742	chr2	200864110	0.00646628283619397	0.0586598807074783	0.0681860517010161	0.0809386764894586	0.169896466637494	pediatric_cancer	9466ede8-78b8-4588-b721-f419ff485914	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000481641	exon	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	0	-0.0110035880768896	0.09	cg01835742	chr2	200864110	0.00646628283619397	0.0586598807074783	0.0681860517010161	0.0809386764894586	0.169896466637494	pediatric_cancer	0330e49f-23e5-4c90-8adf-7a9f8f5e6472	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000321356	intron	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	37.08	-0.0725230082328096	26.96	cg01835742	chr2	200864110	0.00646628283619397	0.0586598807074783	0.0681860517010161	0.0809386764894586	0.169896466637494	pediatric_cancer	8c5c2e0b-c0dc-4517-bada-53cc3810c526	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000409403	intron	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	0	0.114088365203546	0.08	cg01835742	chr2	200864110	0.00646628283619397	0.0586598807074783	0.0681860517010161	0.0809386764894586	0.169896466637494	pediatric_cancer	f9832f60-1888-4562-8a13-89bf47f0422e	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000432425	intron	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	14.58	0.199773036304205	10.94	cg01835742	chr2	200864110	0.00646628283619397	0.0586598807074783	0.0681860517010161	0.0809386764894586	0.169896466637494	pediatric_cancer	3cb1eef5-1bd2-4585-9ad4-5b3c6abcecce	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000473565	intron	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	25.23	-0.131298554741203	20.37	cg01835742	chr2	200864110	0.00646628283619397	0.0586598807074783	0.0681860517010161	0.0809386764894586	0.169896466637494	pediatric_cancer	2337fc6f-861d-4bb4-82f2-9e065402f94f	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000482590	intron	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	1.7	0.273347531056764	1.6	cg01835742	chr2	200864110	0.00646628283619397	0.0586598807074783	0.0681860517010161	0.0809386764894586	0.169896466637494	pediatric_cancer	73e93bde-aa0c-4648-bd24-9d30ca65ea0e	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000492793	intron	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	1.85	0.226909055393236	1.88	cg01835742	chr2	200864110	0.00646628283619397	0.0586598807074783	0.0681860517010161	0.0809386764894586	0.169896466637494	pediatric_cancer	9ec9df63-3d07-4072-8b3d-77ac10e082b8	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000321356	promoter	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	37.08	0.0128978692591916	26.96	cg02470039	chr2	200864777	0.0209192823971386	0.0293732666620327	0.0327316451924273	0.0359299165463549	0.0538656775557645	pediatric_cancer	62f8fd42-9f63-4189-a8df-98062e73a736	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000409403	promoter	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	0	-0.0670182416079533	0.08	cg02470039	chr2	200864777	0.0209192823971386	0.0293732666620327	0.0327316451924273	0.0359299165463549	0.0538656775557645	pediatric_cancer	c396759b-df4a-4691-8732-23352e8ec91e	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000432425	promoter	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	14.58	-0.0176563506337181	10.94	cg02470039	chr2	200864777	0.0209192823971386	0.0293732666620327	0.0327316451924273	0.0359299165463549	0.0538656775557645	pediatric_cancer	2bd2f4ce-3ff2-4453-98dc-db9247eb0921	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000434813	promoter	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	1.53	-0.0622994064502353	1.49	cg02470039	chr2	200864777	0.0209192823971386	0.0293732666620327	0.0327316451924273	0.0359299165463549	0.0538656775557645	pediatric_cancer	ff36da77-44dc-4788-ab6a-a600cb1a5b11	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000321356	intron	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	37.08	0.191335755485447	26.96	cg03817476	chr2	200862680	0.0338564796145963	0.0639650798869479	0.0797828930621628	0.0928654925529223	0.126431034234864	pediatric_cancer	a42c9830-9226-45a3-9fb6-4d82af2599ea	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000409403	intron	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	0	-0.0453232176741024	0.08	cg03817476	chr2	200862680	0.0338564796145963	0.0639650798869479	0.0797828930621628	0.0928654925529223	0.126431034234864	pediatric_cancer	53353b12-90a3-450b-8c7f-2bddb7661af0	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000432425	intron	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	14.58	0.0122580052799679	10.94	cg03817476	chr2	200862680	0.0338564796145963	0.0639650798869479	0.0797828930621628	0.0928654925529223	0.126431034234864	pediatric_cancer	96232e3a-82f9-4b73-97cd-bd3704348830	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000434813	intron	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	1.53	-0.0475684758236453	1.49	cg03817476	chr2	200862680	0.0338564796145963	0.0639650798869479	0.0797828930621628	0.0928654925529223	0.126431034234864	pediatric_cancer	491cac33-d325-4898-ba7f-39e031c9ee44	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000473565	intron	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	25.23	0.143917545706797	20.37	cg03817476	chr2	200862680	0.0338564796145963	0.0639650798869479	0.0797828930621628	0.0928654925529223	0.126431034234864	pediatric_cancer	f7a1016b-62c3-439c-8668-a03b4ff9552f	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000481641	intron	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	0	0.0752298471397286	0.09	cg03817476	chr2	200862680	0.0338564796145963	0.0639650798869479	0.0797828930621628	0.0928654925529223	0.126431034234864	pediatric_cancer	b66a6336-03a3-4a57-9eaa-d2f21d61aacb	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000482590	intron	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	1.7	-0.032598240634286	1.6	cg03817476	chr2	200862680	0.0338564796145963	0.0639650798869479	0.0797828930621628	0.0928654925529223	0.126431034234864	pediatric_cancer	7e93d015-283a-45e5-aad7-f0f336a6180e	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000492793	intron	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	1.85	0.0187361581489278	1.88	cg03817476	chr2	200862680	0.0338564796145963	0.0639650798869479	0.0797828930621628	0.0928654925529223	0.126431034234864	pediatric_cancer	bbc2d447-e968-4a80-aeab-397a92e3b4cb	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000321356	promoter	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	37.08	0.064635649973025	26.96	cg05065583	chr2	200864853	0.0256453596685373	0.045474956121767	0.0570483430776282	0.0665920924951822	0.125635904085332	pediatric_cancer	d833a7ba-ba69-4b0c-8129-6bb218cd13bd	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000409403	promoter	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	0	-0.0741523363491464	0.08	cg05065583	chr2	200864853	0.0256453596685373	0.045474956121767	0.0570483430776282	0.0665920924951822	0.125635904085332	pediatric_cancer	582216ee-a8e4-4bbb-b696-fde6fcc87d4f	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000432425	promoter	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	14.58	0.0515967808237917	10.94	cg05065583	chr2	200864853	0.0256453596685373	0.045474956121767	0.0570483430776282	0.0665920924951822	0.125635904085332	pediatric_cancer	8e16ec9d-6517-45a9-93be-9c3002b14165	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000434813	promoter	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	1.53	-0.0221814531875976	1.49	cg05065583	chr2	200864853	0.0256453596685373	0.045474956121767	0.0570483430776282	0.0665920924951822	0.125635904085332	pediatric_cancer	0cc2c27a-5ddd-4e30-badf-3684472f4022	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000473565	exon	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	25.23	-0.0365395493821947	20.37	cg05313829	chr2	200864679	0.00655839235887354	0.0121382893320794	0.0133260352715369	0.0149075768800393	0.0271052727552715	pediatric_cancer	bc16ca70-3675-4a23-8db9-ee27be0ec384	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000321356	promoter	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	37.08	-0.0598856615284167	26.96	cg05313829	chr2	200864679	0.00655839235887354	0.0121382893320794	0.0133260352715369	0.0149075768800393	0.0271052727552715	pediatric_cancer	b35d5ebb-6a10-46f2-87c1-77e800e8376d	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000409403	promoter	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	0	0.0330107583689654	0.08	cg05313829	chr2	200864679	0.00655839235887354	0.0121382893320794	0.0133260352715369	0.0149075768800393	0.0271052727552715	pediatric_cancer	793e417b-05c5-4cb3-8750-c349928b1388	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000432425	promoter	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	14.58	-0.0731671150716696	10.94	cg05313829	chr2	200864679	0.00655839235887354	0.0121382893320794	0.0133260352715369	0.0149075768800393	0.0271052727552715	pediatric_cancer	92468055-abd4-4d69-83ed-2385d998e07a	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000434813	promoter	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	1.53	-0.0832693608113322	1.49	cg05313829	chr2	200864679	0.00655839235887354	0.0121382893320794	0.0133260352715369	0.0149075768800393	0.0271052727552715	pediatric_cancer	c626b7c1-333a-459d-9997-80fd487dc38c	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000321356	promoter	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	37.08	-0.0184832872468437	26.96	cg06088314	chr2	200865553	0.770516925058919	0.888693755803405	0.907706080181391	0.91737708240277	0.943506394233829	pediatric_cancer	45bccb53-063a-41b4-be5d-3c373c8492c5	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000409403	promoter	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	0	-0.050583222096871903	0.08	cg06088314	chr2	200865553	0.770516925058919	0.888693755803405	0.907706080181391	0.91737708240277	0.943506394233829	pediatric_cancer	9953e94c-be6b-48fa-9c78-e3f0a4666a2b	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000432425	promoter	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	14.58	-0.0965266260788277	10.94	cg06088314	chr2	200865553	0.770516925058919	0.888693755803405	0.907706080181391	0.91737708240277	0.943506394233829	pediatric_cancer	b78fa290-353f-4359-9c38-a6d2e8cd3836	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000434813	promoter	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	1.53	-0.160329744120378	1.49	cg06088314	chr2	200865553	0.770516925058919	0.888693755803405	0.907706080181391	0.91737708240277	0.943506394233829	pediatric_cancer	4a137875-3fe3-4e25-80f7-261478e3b8a7	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000321356	promoter	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	37.08	0.0578337629636705	26.96	cg08400563	chr2	200864832	0.0500889551781807	0.074975511652238	0.089006654278272	0.111924723012034	0.160148910534848	pediatric_cancer	514aac78-03db-4766-9bdb-ce9d0b07a0cf	chop_isoform_level_methylation
CLK1	ENSG00000013441	ENST00000409403	promoter	TARGET	Neuroblastoma	EFO_0000621	MONDO_0005072	0	-0.136121135897638	0.08	cg08400563	chr2	200864832	0.0500889551781807	0.074975511652238	0.089006654278272	0.111924723012034	0.160148910534848	pediatric_cancer	1f5ab960-ca3e-47c7-9395-d2f45a16e46e	chop_isoform_level_methylation
